DU-00-W2-401
     1           0
     0.986703    0.009096
     0.966       0.015566
     0.940374    0.023654
     0.915024    0.031735
     0.890359    0.03979
     0.86535     0.04814
     0.839737    0.056842
     0.813618    0.065833
     0.78668     0.075182
     0.759217    0.084736
     0.731983    0.0942
     0.705366    0.103403
     0.67935     0.112312
     0.654049    0.120852
     0.629291    0.129043
     0.604907    0.136928
     0.581516    0.144279
     0.559069    0.151068
     0.537238    0.157377
     0.516282    0.163113
     0.496037    0.168306
     0.476076    0.173056
     0.456465    0.177354
     0.437247    0.181181
     0.418188    0.184593
     0.39965     0.187524
     0.381294    0.19002
     0.363258    0.192076
     0.345612    0.193683
     0.328311    0.194851
     0.31149     0.195575
     0.295025    0.195863
     0.278899    0.195729
     0.263205    0.195186
     0.248159    0.194243
     0.233422    0.192893
     0.219283    0.191185
     0.205727    0.189124
     0.192746    0.186732
     0.180342    0.184019
     0.168323    0.180962
     0.156744    0.177597
     0.145596    0.173934
     0.134946    0.170011
     0.124674    0.165797
     0.114818    0.161334
     0.105507    0.156698
     0.096712    0.15189
     0.08837     0.1469
     0.080474    0.141743
     0.073004    0.136429
     0.065972    0.130987
     0.05935     0.125411
     0.053133    0.119723
     0.047317    0.113928
     0.041844    0.107986
     0.036704    0.101912
     0.031923    0.095752
     0.02751     0.089534
     0.023468    0.083283
     0.0198      0.077018
     0.016469    0.070676
     0.013433    0.06423
     0.010719    0.057799
     0.008373    0.051522
     0.006413    0.045438
     0.004826    0.039384
     0.003551    0.033004
     0.002465    0.025813
     0.001466    0.018049
     0.000657    0.011212
     0.000176    0.005627
     0           -0
     0.000075    -0.003625
     0.000413    -0.008601
     0.001042    -0.014229
     0.001945    -0.020545
     0.003021    -0.027038
     0.004263    -0.033134
     0.005743    -0.038848
     0.007541    -0.044445
     0.009671    -0.050082
     0.012169    -0.05584
     0.015023    -0.061717
     0.018199    -0.067594
     0.021726    -0.073467
     0.025579    -0.079279
     0.029841    -0.085092
     0.034625    -0.091047
     0.039886    -0.097076
     0.045656    -0.103144
     0.051943    -0.109252
     0.058722    -0.115329
     0.065985    -0.121339
     0.073737    -0.127256
     0.082039    -0.133098
     0.090839    -0.138821
     0.100099    -0.144356
     0.110027    -0.149797
     0.120676    -0.155165
     0.131882    -0.160351
     0.143577    -0.165298
     0.155781    -0.169994
     0.168508    -0.17443
     0.181758    -0.17859
     0.19555     -0.182466
     0.209814    -0.18603
     0.22444     -0.189242
     0.239336    -0.192074
     0.254444    -0.194511
     0.269735    -0.196543
     0.285157    -0.19816
     0.300704    -0.199361
     0.316287    -0.20014
     0.331749    -0.200492
     0.346946    -0.200419
     0.361824    -0.199921
     0.376441    -0.199005
     0.390901    -0.197663
     0.405284    -0.195899
     0.419587    -0.193709
     0.433853    -0.191089
     0.44812     -0.18803
     0.46245     -0.18451
     0.47706     -0.180472
     0.491924    -0.175916
     0.50695     -0.170857
     0.522216    -0.165261
     0.537856    -0.159068
     0.554107    -0.152169
     0.571483    -0.144332
     0.590447    -0.135354
     0.611001    -0.125257
     0.633112    -0.114096
     0.657247    -0.101722
     0.681514    -0.089275
     0.704276    -0.077747
     0.725537    -0.067226
     0.745315    -0.057752
     0.763867    -0.049236
     0.781483    -0.041549
     0.798114    -0.034708
     0.813898    -0.02865
     0.828976    -0.023303
     0.84333     -0.018651
     0.857133    -0.014622
     0.870656    -0.011118
     0.883892    -0.008121
     0.896709    -0.005645
     0.909167    -0.003664
     0.921356    -0.00214
     0.933078    -0.001065
     0.944092    -0.000433
     0.954312    -0.000224
     0.963943    -0.000402
     0.972983    -0.000348
     0.981998    -0.000082
     0.99066     -0.000057
     1           0
